"","HUC_12","MeanPrecip"
"314",130201020708,16.9843006134033
"315",130201021303,13.7424001693726
"316",130201010603,27.4388008117676
"317",130201020503,16.4157009124756
"318",140801030302,15.1449003219604
"319",140801030303,14.6012001037598
"320",130201010602,26.7633991241455
"321",130201010606,15.483699798584
"322",140801012004,10.5881996154785
"323",140801030609,11.8696002960205
"324",140801030301,16.4792995452881
"325",110800010601,16.617000579834
"326",140801012006,9.89221954345703
"327",110800010606,16
"328",130201010708,13.0975999832153
"329",140801030607,11.0248003005981
"330",130201010804,13.6939001083374
"331",110800010604,16.0333003997803
"332",130201021404,15.1129999160767
"333",130201020902,21.0249996185303
"334",110800020104,23.1016998291016
"335",130201020607,16.7980003356934
"336",130201021101,17.9200000762939
"337",140801012005,10.0322999954224
"338",130201010605,23.0657997131348
"339",140801030304,13.5174999237061
"340",140801030305,12.5529003143311
"341",140801030608,11
"342",110800020403,16.7798004150391
"343",130202110501,16.1537990570068
"344",130500030501,20.3332996368408
"345",130500030502,20.577600479126
"346",130600080203,20.3043003082275
"347",130500030701,12.5137996673584
"348",130600050504,14.9582996368408
"349",130600080204,20.0625
"350",130600050902,13
"351",130202100601,10.601300239563
"352",130600070403,13.525899887085
"353",130202100503,9.94736957550049
"354",130202110401,10.2699003219604
"355",130600080607,12.503399848938
"356",130202110402,9.96490955352783
"357",130600080208,16.05299949646
"358",130600080202,21.1485004425049
"359",130202110504,10.9461002349854
"360",130202110503,10.1062002182007
"361",130202110703,13.673999786377
"362",130600080504,14.1592998504639
"363",130202100602,10.6726999282837
"364",150400010204,17.6068992614746
"365",130600070401,12.927300453186
"366",130600070402,12.7170000076294
"367",130600070210,13.4706001281738
"368",130600070404,13
"369",150400010501,22.7317008972168
"370",150400010305,17.1053009033203
"371",130500030807,10.9343996047974
"372",130600080502,15.6374998092651
"373",130202110305,9.17518043518066
"374",130600050506,13.4540004730225
"375",130600050905,12.9286003112793
"376",130202100603,11.1667003631592
"377",130202110702,16.3724994659424
"378",130202100607,10.4632997512817
"379",130600050903,12.9062995910645
"380",130500030504,14.9474000930786
"381",130202110606,14.9072999954224
"382",130202110302,9.91946029663086
"383",130202110609,14.8871002197266
"384",150400010103,16.8306007385254
"385",150400010302,18.0979995727539
"386",130202110701,14.6554002761841
"387",130500030804,12.6939001083374
"388",130500030506,14.4118003845215
"389",130600050808,13
"390",150400010102,16.9120006561279
"391",130600050503,14.9722003936768
"392",130500030607,11.5454998016357
"393",130202110306,10.4045000076294
"394",130202100505,9.82839965820313
"395",130600050502,16.2000007629395
"396",130600050301,18.9076995849609
"397",130500030605,12.7627000808716
"398",130600050806,13
"399",130202080602,17.1455001831055
"400",130600050303,18.9384994506836
"401",130600050807,13
"402",130202110209,9.4736795425415
"403",130202100504,10
"404",130600050404,13
"405",130202110603,14.7575998306274
"406",130600031806,13.7799997329712
"407",130202080508,16.7723007202148
"408",130600050402,13.1842002868652
"409",130600050401,14.3102998733521
"410",130500030606,13.9497003555298
"411",130500030408,17.7264995574951
"412",130202110101,15.0896997451782
"413",130202080603,15.733699798584
"414",130202110102,12.4593000411987
"415",130600050803,13
"416",130202031207,9.66102027893066
"417",130600050103,15.6021995544434
"418",130600031705,13
"419",130202080707,18.3332996368408
"420",130202080509,15.183500289917
"421",130202100403,11.6057996749878
"422",130202031208,9.58333015441895
"423",130500030205,14.9507999420166
"424",130600050802,13
"425",130202031102,10.6828002929688
"426",130202100203,15.8732004165649
"427",130202110202,14.2954998016357
"428",130202031104,9.86338996887207
"429",130600060304,14.2552003860474
"430",130202100304,10.6272001266479
"431",130600031607,13.625
"432",130600050801,13
"433",130600031605,13
"434",130600031702,13
"435",130202080701,19.2735996246338
"436",130600050205,14.8364000320435
"437",130600050204,15.2421998977661
"438",130202100303,10.7646999359131
"439",130202080704,19.8570995330811
"440",130600050201,16.0207996368408
"441",130600050704,13
"442",130202100209,12.2343997955322
"443",130500030203,15.1851997375488
"444",130600060303,14.5832996368408
"445",130202110201,14.305100440979
"446",130500030402,15.6702003479004
"447",130202080401,19.5438995361328
"448",130202031005,12.5832996368408
"449",130500030112,14.9111003875732
"450",130600050703,13
"451",130202100201,11.5713996887207
"452",130202080407,15.1000003814697
"453",130202100204,14.5513000488281
"454",130202080306,13.5907001495361
"455",130600031204,13
"456",130600060401,13
"457",130202080302,13.4197998046875
"458",130202080103,15.1562995910645
"459",130202031004,11.9113998413086
"460",130500030202,15
"461",130202080101,13.7374000549316
"462",130600060105,14.9407997131348
"463",130202031006,10.4632997512817
"464",130600031206,13.0059003829956
"465",130500030107,15.3437995910645
"466",130600031606,13.4646997451782
"467",130202090604,13.6817998886108
"468",130202080301,13.3011999130249
"469",130202100205,14.8570995330811
"470",130202080503,14.8077001571655
"471",130202031003,10.4017000198364
"472",130202080501,15.1471996307373
"473",130202100202,11.8032999038696
"474",130202080502,13.7286996841431
"475",130600060305,13.7885999679565
"476",130600031104,13
"477",130202100302,13.0494003295898
"478",130202031002,14.5384998321533
"479",130500030110,15
"480",130600050701,13.1111001968384
"481",130600050702,13
"482",130202080404,17.2077007293701
"483",130500030108,15.5093002319336
"484",130202090605,15.2580995559692
"485",130202080406,15.1943998336792
"486",130202080208,13.2031002044678
"487",130202030906,10.1194000244141
"488",130202080104,13.2824001312256
"489",130202090602,13.4306001663208
"490",130600031603,13.5768995285034
"491",130202031001,12.6038999557495
"492",130600031006,13
"493",130600060208,13.8570995330811
"494",130202100301,14.4252996444702
"495",130600060103,15.7368001937866
"496",130202100108,12.7735996246338
"497",130202030905,12.895299911499
"498",130600060302,15.260199546814
"499",130202110605,16.0601997375488
"500",130202080511,12.4868001937866
"501",130202080304,16.535400390625
"502",130202110604,15.3094997406006
"503",130600050304,15.0940999984741
"504",130600050601,13
"505",130600050306,13.8794002532959
"506",130202100305,10.1400003433228
"507",130500030409,13.726300239563
"508",130202100606,10
"509",130600050603,13
"510",130202080505,17.3889007568359
"511",130202031203,10.1199998855591
"512",130202031202,10.0215997695923
"513",130500030601,13.717399597168
"514",130600050101,18.6956996917725
"515",130202110208,10.9345998764038
"516",130600050604,13
"517",130600050102,17.5797996520996
"518",130202100401,10.3917999267578
"519",130202080507,14.1897001266479
"520",130600031805,13.5170001983643
"521",130500030603,14.8203001022339
"522",130500030407,16.3775005340576
"523",130202100306,10
"524",130600031703,13
"525",130500030602,15.6588001251221
"526",130600050602,13
"527",130202110301,10.7159996032715
"528",130202110601,15.8562002182007
"529",130202100210,13.7389001846313
"530",130600050202,16.0494003295898
"531",130600060404,13
"532",130600031801,13
"533",130500030403,15.943699836731
"534",130202031103,12.2396001815796
"535",130202100211,10.4261999130249
"536",130202080303,16.0153999328613
"537",130600060403,13
"538",130600060402,13.4615001678467
"539",130202080703,12.9181995391846
"540",130500030302,16.5953998565674
"541",130500030401,14.0959997177124
"542",130202031205,15.4856996536255
"543",130202110203,13.229700088501
"544",130600031604,13
"545",130202100208,12.8407001495361
"546",130202080702,14.6164999008179
"547",130202031101,11.4090995788574
"548",130202110205,15.4805002212524
"549",130202080506,13.6809997558594
"550",130500030405,14.4095001220703
"551",130202080510,12.870400428772
"552",130202080504,13.875
"553",130600031701,13
"554",130202080706,15.7286996841431
"555",130600031804,13.8421001434326
"556",130600050305,14.981499671936
"557",130600050804,13
"558",130500030406,13.5102996826172
"559",130600031704,13
"560",130202110602,17.2856998443604
"561",130500030404,15.7143001556396
"562",130202080705,16.5067005157471
"563",130202080305,14.8311004638672
"564",130202080708,13.6935997009277
"565",130202031206,11.0536003112793
"566",130202031204,9.42134952545166
"567",130202110206,13.7234001159668
"568",130202031201,9.89743995666504
"569",130600050203,16.262300491333
"570",130500030301,16.775899887085
"571",130500030303,14.9259004592896
"572",130202100207,13.8718004226685
"573",130202110204,15.7287998199463
"574",130600050206,14.0611000061035
"575",130600031802,13.0480003356934
"576",130202110207,12.6999998092651
"577",130202100206,12.8985996246338
"578",130202100101,16.455099105835
"579",130600030805,13.8320999145508
"580",130202090707,9.21358966827393
"581",130500010803,16.148099899292
"582",130600031201,14
"583",130600030204,16.0396995544434
"584",130202030802,11.1538000106812
"585",130600030703,13.081600189209
"586",130202030804,9.375
"587",130600030802,13.5137996673584
"588",130600031003,14
"589",130500010703,15.7924995422363
"590",30402040802,48.1223983764648
"591",30402020404,45.875
"592",30402050102,44.1800003051758
"593",30402020402,45.3805999755859
"594",30402020401,45.9244995117188
"595",30402010902,45.7234992980957
"596",30402010707,46.0273017883301
"597",30402020503,44.4721984863281
"598",30402010809,46.4827995300293
"599",30402010706,46.4528007507324
"600",30402040403,46
"601",30402010810,46.0732002258301
"602",30402010709,46.576099395752
"603",30402011002,46
"604",30402040506,46.0741004943848
"605",30402011101,46
"606",30402040402,46
"607",30402010807,46
"608",30402020307,45
"609",30402010605,46
"610",30402040504,46
"611",30402010508,45.9592018127441
"612",30402020306,45
"613",30402010606,45.4854011535645
"614",30402010805,45.858699798584
"615",30402010802,46.5713996887207
"616",30402040401,45.9136009216309
"617",130202071001,11.6721000671387
"618",130202060303,13.3979997634888
"619",130202030607,9.93566989898682
"620",130202030605,13.7103004455566
"621",130600030104,13.5684995651245
"622",130500010602,15.0284004211426
"623",130600020205,15.894100189209
"624",130202060601,13.0625
"625",130600011202,15.8000001907349
"626",130600020106,15.3570995330811
"627",130500010402,20.2751998901367
"628",130600011206,14.9274997711182
"629",130500010407,14.2459001541138
"630",130202071103,11.2952003479004
"631",130600011303,14.6356000900269
"632",130202030405,11.3100996017456
"633",130202071005,10.2518997192383
"634",130600020404,14.4142999649048
"635",130202070504,11
"636",130202060702,11.3845996856689
"637",130600020407,14.7862997055054
"638",130500010406,14.3613004684448
"639",130202070505,11.6715002059937
"640",130500010504,15.1190004348755
"641",130202060401,13.7368001937866
"642",130600020405,14.3515996932983
"643",130600010702,15.7343997955322
"644",130202070610,10.4871997833252
"645",130202030601,11.1999998092651
"646",130202040706,10.7822999954224
"647",130600011102,15
"648",130600011108,15.0363998413086
"649",130600011111,15
"650",130202071101,10.6709003448486
"651",130202040603,10.2714996337891
"652",130600010605,16.0380992889404
"653",130500010501,15.1401996612549
"654",130600020101,16.0662994384766
"655",130202030202,16.0230007171631
"656",130600010704,15.3830003738403
"657",130202030306,10.0839996337891
"658",130202030403,12.5556001663208
"659",130500010503,14.7117004394531
"660",130202040707,10.0326995849609
"661",130202071105,10.1156997680664
"662",130600020105,15.9280004501343
"663",130202060602,10.9261999130249
"664",130600011109,15
"665",130202070506,10.5160999298096
"666",110800060501,16.0272006988525
"667",130600011110,15.1773996353149
"668",130202071104,10.0328998565674
"669",130500010404,16.2646999359131
"670",130202030203,14.8413000106812
"671",130202070602,10.9118003845215
"672",130500010303,13.9730997085571
"673",130600010703,15.0342998504639
"674",130202060705,12.3493003845215
"675",130500010302,15.496000289917
"676",130600010604,16.0625
"677",110800050302,16
"678",130600020104,16.8589992523193
"679",110800060502,16
"680",110800050301,15.5832996368408
"681",130500010301,18.3570995330811
"682",130202030304,12.0055999755859
"683",130202030305,10.7363996505737
"684",130202070804,10.3931999206543
"685",130600011106,15
"686",130202060706,11.1561002731323
"687",130202070605,10.5625
"688",130202060704,16.4745006561279
"689",130202070205,18.0128002166748
"690",130202010501,18.0408000946045
"691",130202070704,11.3673000335693
"692",130202070607,17.5034008026123
"693",130500010202,16.5142993927002
"694",130600011105,15.2898998260498
"695",130600010505,16.282600402832
"696",130600011001,15.9286003112793
"697",130500010201,13.9752998352051
"698",130202070703,14.7243995666504
"699",130202070404,10.7686004638672
"700",130500010101,15.4336004257202
"701",130202040704,11.1779003143311
"702",130202040501,11.0124998092651
"703",130202030107,10.6504001617432
"704",110800050306,16
"705",130202070803,11.3193998336792
"706",130202030106,11.4911003112793
"707",130500010203,15.1925001144409
"708",130202070701,19.7833003997803
"709",130600010406,16
"710",130600010908,15.3570995330811
"711",130600010909,15.1429004669189
"712",110800050201,15.9868001937866
"713",130202070305,14.7217998504639
"714",130202030104,14.1868000030518
"715",130202070406,10.756799697876
"716",130202040503,10.6625003814697
"717",110800050305,16
"718",130500010104,13.9359998703003
"719",130202040705,10.9531002044678
"720",130600011103,15.0172004699707
"721",130600011104,15
"722",130500010103,14.2381000518799
"723",130202070606,14.7692003250122
"724",130202040502,10.910400390625
"725",130202030108,10.9638004302979
"726",130202030302,15.3303003311157
"727",130202070603,11.3800001144409
"728",130600010504,16.6667003631592
"729",130500010204,16.5069007873535
"730",130202070405,10.3766002655029
"731",130202070608,14.2110996246338
"732",130202070201,20.1455001831055
"733",130202020302,11.7833003997803
"734",130202010201,12.789999961853
"735",110800040604,18
"736",130600010802,29.426700592041
"737",130202050301,10.9197998046875
"738",130600010101,29.8295001983643
"739",130202020301,16.8621006011963
"740",110800040602,18
"741",130202020402,18.993200302124
"742",130202010102,21.1499996185303
"743",110800040601,17.8062000274658
"744",130202050306,10.0853004455566
"745",130202010601,19.5303001403809
"746",110800040503,17.1000003814697
"747",130201011202,20.8570995330811
"748",130202070101,12.2581996917725
"749",130202070107,11.5813999176025
"750",130600010904,16.1916007995605
"751",110800050108,16.44580078125
"752",130600010306,16.2716999053955
"753",130202010404,13.456000328064
"754",130202010309,13.1525001525879
"755",110800050402,16.4458999633789
"756",130202010303,14.5
"757",130202020502,12.0577001571655
"758",130600010903,16.6224002838135
"759",110800050407,16.0102996826172
"760",110800050405,16.7600002288818
"761",130202050103,13.792200088501
"762",110800050106,16.3642997741699
"763",130202070103,13.2765998840332
"764",130202040701,11.8861999511719
"765",130202070302,11.4195003509521
"766",130202070106,11.4615001678467
"767",130202050105,10.108699798584
"768",130202010106,13.2614002227783
"769",130202040401,11.9090995788574
"770",130202070105,11.6443004608154
"771",130600010303,18.4594993591309
"772",130202070104,12.2924995422363
"773",130202040403,12.5327997207642
"774",130600010808,17.608699798584
"775",110800030701,15.475700378418
"776",130600010103,20.9839000701904
"777",130600010401,20.8582000732422
"778",110800030603,18
"779",110800050104,17.625
"780",130202010403,14.5246000289917
"781",130202010402,14.2829999923706
"782",130202010105,13.228099822998
"783",130202050202,11.5742998123169
"784",110800050102,18
"785",110800030606,16.5158004760742
"786",130202010107,12.8257999420166
"787",130202020404,12
"788",130600010806,18.4799995422363
"789",130202020503,14.4333000183105
"790",130202010604,11.4609003067017
"791",130202040204,10.2683000564575
"792",130202020307,13.4692001342773
"793",130600010301,23.7159004211426
"794",130202050304,10.0635004043579
"795",130202020403,14.37380027771
"796",110800030604,17.8391990661621
"797",130202010602,16.5268993377686
"798",110800030702,15.3358001708984
"799",130600010102,27.6951007843018
"800",130600010805,19.9398002624512
"801",130600010803,17.6063003540039
"802",130202010101,13.6232995986938
"803",130202010605,18.2555999755859
"804",130202050703,10.2157001495361
"805",110800030610,16.7203006744385
"806",130600010804,18.4808006286621
"807",110800030607,16.25
"808",130600010205,24.2618999481201
"809",110800030608,16.5181007385254
"810",130202040203,10.8208999633789
"811",130202050704,10.9534997940063
"812",130202050305,10.5454998016357
"813",130202020505,11.3711004257202
"814",130202010405,13.0768995285034
"815",130202040402,15.5031995773315
"816",130202010608,11.1344995498657
"817",130202040404,11.0818004608154
"818",110800050401,17.3768005371094
"819",130600010305,17.5872993469238
"820",130202050205,10.9224996566772
"821",130202020501,11.7333002090454
"822",130202020305,11.6476001739502
"823",110800050103,17.6530990600586
"824",130202010406,12.4222002029419
"825",130600010304,17.0827007293701
"826",130202020306,11.9111003875732
"827",130202050104,10.9839000701904
"828",130600010902,17.2765998840332
"829",110800030703,16.1473999023438
"830",130600010208,18.5909004211426
"831",130202010302,16.4146003723145
"832",110800050406,17.3178005218506
"833",130202050201,12.2272996902466
"834",130202050206,10
"835",130202020504,11.9200000762939
"836",130202050204,10.7184000015259
"837",130202070102,13.186900138855
"838",130202010609,13.0693998336792
"839",140801012007,10.018500328064
"840",130201021304,14.7087001800537
"841",130201021403,17.5105991363525
"842",110800010509,16.2464008331299
"843",110800020105,20.5114002227783
"844",110800020107,23.0151996612549
"845",110800070101,18.2597007751465
"846",130201020705,16.192699432373
"847",130201020502,18.899299621582
"848",110800010602,17.6562995910645
"849",111302080212,34
"850",111401040202,42.3092994689941
"851",111302030106,30
"852",111401020105,41
"853",111401050505,53.0704002380371
"854",111303030805,39
"855",111302020307,33.2902984619141
"856",111401050601,48
"857",111401050504,49.8979988098145
"858",111401070201,54.1100997924805
"859",111401030405,43.0208015441895
"860",111303030603,40.2599983215332
"861",111302080304,35.9859008789063
"862",111401030403,43
"863",111302030104,29.9708995819092
"864",111401070203,56.1809997558594
"865",111303020901,32.6911010742188
"866",110902030204,40.8409004211426
"867",110902040202,42.7083015441895
"868",111101050701,50.5191993713379
"869",111303020909,34.0497016906738
"870",111101050703,50.5113983154297
"871",110902040604,46.5587997436523
"872",111303020710,32.3636016845703
"873",110902040507,44.4592018127441
"874",111303020305,30.0786991119385
"875",110902030402,41.6213989257813
"876",110902020501,39.6716003417969
"877",111101040202,48.6884994506836
"878",110902030201,39
"879",111101040201,48.0694007873535
"880",111303020702,31.1844005584717
"881",110902040204,43.217399597168
"882",111303020705,31.8309993743896
"883",110902020504,39
"884",110902030208,41.1043014526367
"885",111303030101,35.8129997253418
"886",110902030202,39.2700004577637
"887",110902020502,39
"888",111303020309,30.9664001464844
"889",111101050705,50.0260009765625
"890",110902020205,38.8923988342285
"891",111101040205,47.6666984558105
"892",111101040208,48.7400016784668
"893",111101040209,47.7257995605469
"894",111303020707,31.6399993896484
"895",110902040206,44.2481002807617
"896",111101050706,49.5522003173828
"897",110902040203,43.375
"898",110902030207,40.8571014404297
"899",110902030203,39.4536018371582
"900",111101040203,47.5657997131348
"901",111303020912,34.7444000244141
"902",110902020306,39.3768997192383
"903",110902020202,36.1666984558105
"904",110902030311,41.934398651123
"905",111303020906,33.519401550293
"906",110902020204,36.9272003173828
"907",111003020406,41.6780014038086
"908",111101050708,49.1414985656738
"909",111303020304,30.0499992370605
"910",110902030304,39
"911",110902040606,45.4206008911133
"912",110902040701,46.9505996704102
"913",110902040605,45.0102005004883
"914",110902030205,39.8618011474609
"915",111303020711,32
"916",111303020910,35.0956993103027
"917",110902040207,44.5269012451172
"918",111101040210,46.4286003112793
"919",111303020704,31.2033996582031
"920",110902030301,39
"921",111203030202,29.9006996154785
"922",111303020708,31.8365001678467
"923",111003020503,42.2252006530762
"924",111101050704,49.3671989440918
"925",111303020706,31.3689002990723
"926",111101040212,48.5121994018555
"927",110902030307,38.8951988220215
